TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-01-23,2026-01-23,CM,NSE,STK,100,INE885A01032,ARE&M,EQ,,,,,AMARA RAJA ENERGY MOB LTD,856.7,859.35,825.9,831.2,826.85,854.65,,831.25,,,263226,221608199.05,18398,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,1185,INE371P01015,AMBER,EQ,,,,,AMBER ENTERPRISES (I) LTD,5742.0,5779.5,5544.0,5565.5,5551.0,5732.0,,5565.5,,,297126,1671725158.0,27943,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,11496,INE792B01012,AMBICAAGAR,EQ,,,,,AMBICA AGAR & AROMAINDLTD,24.43,25.29,23.71,23.98,24.0,24.43,,23.92,,,2682,64919.46,58,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,15234,INE540G01014,AMBIKCO,EQ,,,,,AMBIKA COTTON MILL LTD.,1249.0,1249.0,1193.0,1215.2,1224.0,1238.6,,1215.15,,,4672,5671337.6,659,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,1270,INE079A01024,AMBUJACEM,EQ,,,,,AMBUJA CEMENTS LTD,546.65,548.5,511.1,518.6,519.4,546.6,,518.6,,,6489381,3390132551.85,85196,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,14398,INE005I01014,AMDIND,EQ,,,,,AMD INDUSTRIES LIMITED,46.0,46.79,44.0,44.04,44.0,45.19,,43.96,,,32803,1478172.51,409,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,19867,INE275D01022,AMNPLST,EQ,,,,,AMINES & PLASTICIZERS LTD,179.84,179.84,170.72,174.11,172.0,173.6,,174.05,,,6558,1142032.63,404,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,2598,INE606A01024,AMJLAND,EQ,,,,,AMJ LAND HOLDINGS LIMITED,44.5,46.99,41.0,42.48,43.35,44.72,,42.48,,,100479,4275624.97,1444,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,17547,INE098F01031,AMRUTANJAN,EQ,,,,,AMRUTAJAN HEALTH LTD,626.85,630.0,602.2,603.95,604.0,626.85,,603.95,,,9585,5875086.95,897,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,759956,INE549H01021,ARSSBL,EQ,,,,,ANAND RATHI SH N STK BR L,608.0,608.5,586.55,593.65,589.3,605.85,,593.65,,,361025,215037542.2,11178,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,7145,INE463V01026,ANANDRATHI,EQ,,,,,ANAND RATHI WEALTH LTD,3039.0,3039.0,2936.9,2959.4,2963.9,3008.3,,2959.4,,,474666,1412067614.0,19636,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,13620,INE242C01024,ANANTRAJ,EQ,,,,,ANANT RAJ LIMITED,536.75,536.8,497.8,501.4,503.25,537.7,,501.4,,,2901719,1480241341.15,77093,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,15420,INE666E01020,ACL,EQ,,,,,ANDHRA CEMENTS LIMITED,61.5,64.19,58.25,59.19,59.49,61.56,,59.23,,,161132,9750081.81,777,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,166,INE435A01051,ANDHRAPAP,EQ,,,,,ANDHRA PAPER LIMITED,64.2,64.54,62.65,63.0,63.0,64.2,,63.01,,,69366,4382553.33,1768,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,136,INE715B01021,ANDHRSUGAR,EQ,,,,,ANDHRA SUGARS LTD,69.19,69.19,67.25,67.95,67.8,69.19,,67.95,,,110462,7510563.89,1522,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,324,INE732I01013,ANGELONE,EQ,,,,,ANGEL ONE LIMITED,2566.6,2604.9,2501.2,2515.1,2509.9,2566.6,,2515.1,,,522156,1335788154.5,28475,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,16657,INE087B01017,ANIKINDS,EQ,,,,,ANIK INDUSTRIES LTD,48.99,51.46,48.5,48.73,49.9,49.69,,48.7,,,13605,677240.3,552,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,20453,INE071F01012,APCL,EQ,,,,,ANJANI PORTLAND CEM LTD,140.74,144.0,140.27,143.39,141.5,142.8,,143.4,,,20219,2873268.68,881,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,758968,INE0Y8W01017,AHCL,EQ,,,,,ANLON HEALTHCARE LIMITED,127.07,127.99,124.07,126.84,126.99,128.97,,126.85,,,129329,16326536.6,2562,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,3727,INE02AR01019,ANMOL,EQ,,,,,ANMOL INDIA LIMITED,12.63,12.75,12.13,12.29,12.36,12.63,,12.26,,,58166,721562.92,208,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,5194,INE414B01021,ANTGRAPHIC,EQ,,,,,ANTARCTICA LTD,0.98,0.98,0.91,0.92,0.94,0.94,,0.92,,,370528,348929.91,275,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,13598,INE818A01017,ANTELOPUS,EQ,,,,,ANTELOPUS SELAN ENRGY LTD,467.0,524.8,455.2,505.0,524.3,440.2,,505.0,,,3672364,1838187385.0,74017,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,757885,INE0CZ201020,ANTHEM,EQ,,,,,ANTHEM BIOSCIENCES LTD,606.0,613.9,598.0,608.9,604.7,606.4,,608.9,,,161154,97925904.55,12667,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,1797,INE01BK01022,AWHCL,EQ,,,,,ANTONY WASTE HDG CELL LTD,504.55,585.0,495.55,570.75,560.0,501.6,,570.85,,,9879877,5585550053.65,208979,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,28314,INE489G01022,ANUHPHR,EQ,,,,,ANUH PHARMA LIMITED,74.48,74.48,72.02,72.77,72.4,73.57,,72.77,,,20436,1484922.23,483,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,2829,INE930P01018,ANURAS,EQ,,,,,ANUPAM RASAYAN INDIA LTD,1239.5,1277.0,1204.3,1230.2,1277.0,1239.5,,1229.95,,,193251,236594101.0,8588,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,758904,INF1J2R01114,AONEGOLD,EQ,,,,,AONEAMC - AONEGOLD,13.7,15.19,13.7,14.47,14.49,14.06,,14.47,,,3028407,43936227.46,6219,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,30472,INF1J2R01056,AONELIQUID,EQ,,,,,AONEAMC - AONELIQUID,1044.59,1044.59,1044.57,1044.58,1044.59,1044.0,,1044.58,,,14808,15468243.24,86,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,757096,INF1J2R01064,AONENIFTY,EQ,,,,,AONEAMC - AONENIFTY,10.68,10.68,10.25,10.27,10.28,10.37,,10.27,,,412880,4267028.47,3240,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,759992,INF1J2R01148,AONETMMQ50,EQ,,,,,AONEAMC - AONETMMQ50,9.39,9.5,9.27,9.29,9.48,9.39,,9.29,,,57838,540445.95,287,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,29975,INF1J2R01015,AONETOTAL,EQ,,,,,AONEAMC - AONETOTAL,11.63,11.66,11.45,11.49,11.47,11.61,,11.49,,,855687,9857640.19,2418,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,11491,INE372A01015,APARINDS,EQ,,,,,APAR INDUSTRIES LTD.,7230.0,7238.0,7002.5,7033.0,7020.0,7214.5,,7032.95,,,46427,328981373.5,12690,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,154,INE116A01032,APCOTEXIND,EQ,,,,,APCOTEX INDUSTRIES LIMITE,355.45,355.45,352.15,352.5,352.5,355.3,,352.5,,,3665,1293567.3,202,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,21623,INE346W01013,APEX,EQ,,,,,APEX FROZEN FOODS LIMITED,273.85,273.95,262.0,263.15,263.6,272.9,,263.15,,,192282,51060586.95,4824,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,25780,INE702C01027,APLAPOLLO,EQ,,,,,APL APOLLO TUBES LTD,2000.0,2070.6,1991.6,2000.1,1997.8,1976.0,,2000.1,,,2186960,4448016720.4,92077,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,157,INE437A01024,APOLLOHOSP,EQ,,,,,APOLLO HOSPITALS ENTER. L,6810.0,6836.0,6696.5,6803.0,6813.0,6797.0,,6803.0,,,458099,3111266112.0,46639,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,1134,INE713T01028,APOLLO,EQ,,,,,APOLLO MICRO SYSTEMS LTD,235.0,237.3,221.2,222.4,223.25,232.3,,222.4,,,2165570,491529683.85,28255,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,14361,INE126J01016,APOLLOPIPE,EQ,,,,,APOLLO PIPES LIMITED,264.2,275.0,256.3,272.1,270.8,258.95,,272.1,,,232702,62497801.5,5614,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,6302,INE451F01024,APOLSINHOT,EQ,,,,,APOLLO SINDOORI HOTEL LTD,1284.4,1287.0,1263.2,1270.2,1270.0,1273.5,,1270.2,,,489,621724.2,42,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,163,INE438A01022,APOLLOTYRE,EQ,,,,,APOLLO TYRES LTD,503.0,510.25,497.0,499.2,497.5,503.85,,499.3,,,598625,301167224.95,15710,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,10755,INE266F01018,APTECHT,EQ,,,,,APTECH LIMITED,83.31,83.93,81.51,82.04,81.85,83.74,,82.03,,,90034,7414394.28,1484,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,5435,INE852O01025,APTUS,EQ,,,,,APTUS VALUE HSG FIN I LTD,265.2,268.05,259.0,259.7,260.0,265.15,,259.75,,,369166,97193688.55,14292,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,12024,INE128X01021,ACI,EQ,,,,,ARCHEAN CHEMICAL IND LTD,552.95,559.0,536.85,552.8,551.25,548.35,,552.8,,,102826,56432630.75,5698,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,245,INE0CHO01012,ADL,EQ,,,,,ARCHIDPLY DECOR LIMITED,75.0,75.0,68.11,68.41,68.12,70.16,,68.41,,,38,2718.01,15,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,16795,INE877I01016,ARCHIDPLY,EQ,,,,,ARCHIDPLY IND. LTD,87.0,87.0,83.3,85.65,85.5,83.09,,85.65,,,10511,879421.96,102,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,5688,INE731A01020,ARCHIES,EQ,,,,,ARCHIES LTD,16.84,18.0,16.3,16.65,16.65,16.53,,16.65,,,18371,312451.47,118,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,758700,INE784R01023,ARFIN,EQ,,,,,ARFIN INDIA LIMITED,79.0,80.9,76.9,78.34,77.88,78.21,,78.32,,,1290025,102233006.94,5421,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,15204,INE298I01015,ARIES,EQ,,,,,ARIES AGRO LTD.,304.5,306.15,296.25,300.55,301.0,306.2,,300.55,,,16930,5118808.1,1154,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,3813,INE420B01036,ARIHANTCAP,EQ,,,,,ARIHANT CAPITAL MKTS LTD,79.48,79.48,75.6,75.99,75.8,78.56,,75.99,,,260587,20134120.33,3474,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,20159,INE643K01018,ARIHANTSUP,EQ,,,,,ARIHANT SUPERSTRUCT LTD,293.0,293.0,266.35,269.45,271.8,293.2,,269.45,,,25208,7072379.15,1393,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,757614,INE0H9P01028,ARISINFRA,EQ,,,,,ARISINFRA SOLUTIONS LTD,108.71,110.19,103.75,105.55,103.75,107.85,,105.6,,,400234,42954606.29,5210,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,25398,INE0QRL01017,ARKADE,EQ,,,,,ARKADE DEVELOPERS LIMITED,115.23,115.26,110.35,111.41,110.6,114.32,,111.4,,,329532,37031196.29,5353,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,17263,INE109C01017,ARMANFIN,EQ,,,,,ARMAN FIN SERV LTD,1630.6,1657.6,1600.0,1612.1,1612.7,1630.6,,1611.95,,,57340,92933095.5,7444,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,14557,INE210C01013,AROGRANITE,EQ,,,,,ARO GRANITE IND. LTD.,28.25,28.95,27.0,27.43,27.85,28.21,,27.51,,,10696,295836.88,286,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,9260,INE570D01018,ARROWGREEN,EQ,,,,,ARROW GREENTECH LIMITED,452.8,452.8,421.0,425.3,424.95,444.05,,425.2,,,14370,6178864.55,1585,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,6156,INE738V01013,ARTNIRMAN,EQ,,,,,ART NIRMAN LIMITED,42.58,43.0,42.58,43.0,43.0,42.58,,43.0,,,32,1362.98,3,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,16913,INE025R01021,ARTEMISMED,EQ,,,,,ARTEMIS MED SERVICE LTD,229.9,233.35,223.6,225.9,224.0,230.3,,225.85,,,110536,25283312.85,5212,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,9111,INE955V01021,ARVINDFASN,EQ,,,,,ARVIND FASHIONS LIMITED,451.0,463.65,433.0,436.75,433.0,449.45,,436.8,,,416030,185765054.35,22543,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,193,INE034A01011,ARVIND,EQ,,,,,ARVIND LIMITED,305.15,306.0,295.05,298.15,299.9,302.4,,298.15,,,613273,182016894.75,14146,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,10457,INE034S01021,ARVSMART,EQ,,,,,ARVIND SMARTSPACES LTD,506.05,529.0,504.5,522.35,516.4,509.25,,522.35,,,41084,21309258.7,2116,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,5378,INE439A01020,ASAHIINDIA,EQ,,,,,ASAHI INDIA GLASS LIMITED,961.3,964.3,931.2,942.9,942.9,961.3,,942.8,,,52985,50334050.4,4651,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,25088,INE228I01012,ASAHISONG,EQ,,,,,ASAHI SONGWON COLOR LTD,233.3,239.6,226.45,235.55,239.0,231.6,,235.55,,,5000,1162609.4,279,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,203,INE348A01023,ASHAPURMIN,EQ,,,,,ASHAPURA MINECHEM LTD,751.5,763.65,672.1,681.6,678.95,750.75,,681.7,,,1031080,730523380.5,38704,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,24403,INE365D01021,ASHIANA,EQ,,,,,ASHIANA HOUSING LTD,291.95,294.2,280.05,284.35,282.6,291.95,,284.55,,,85692,24687341.7,2527,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,206,INE440A01010,ASHIMASYN,EQ,,,,,ASHIMA LTD,16.15,16.81,15.79,15.87,15.98,16.33,,15.87,,,86989,1398698.61,820,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,212,INE208A01029,ASHOKLEY,EQ,,,,,ASHOK LEYLAND LTD,192.0,199.21,190.0,192.98,193.07,190.28,,193.0,,,32467563,6351075912.48,198228,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,20182,INE442H01029,ASHOKA,EQ,,,,,ASHOKA BUILDCON LTD,150.0,151.0,144.0,146.0,145.0,144.54,,146.0,,,1600922,235450088.64,15716,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,16943,INE760Y01011,ASHOKAMET,EQ,,,,,ASHOKA METCAST LIMITED,14.35,14.35,13.82,13.94,14.1,13.82,,13.94,,,14903,209536.95,125,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,7030,INE276G01015,ASIANENE,EQ,,,,,ASIAN ENERGY SERVICES LTD,253.0,255.0,239.2,240.95,245.0,252.5,,240.95,,,118000,29622206.3,1701,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,14889,INE022I01019,ASIANTILES,EQ,,,,,ASIAN GRANITO IND. LTD.,73.0,74.03,68.5,69.15,68.8,73.07,,69.16,,,2468429,177711608.72,8977,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,19438,INE926K01017,AHLEAST,EQ,,,,,ASIAN HOTELS (EAST) LTD,132.29,136.9,132.28,133.61,132.29,132.28,,133.6,,,13,1737.08,11,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,18422,INE363A01022,ASIANHOTNR,EQ,,,,,ASIAN HOTELS (NORTH) LTD,319.9,319.9,305.05,307.55,305.1,313.05,,307.55,,,8385,2628631.7,1273,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,236,INE021A01026,ASIANPAINT,EQ,,,,,ASIAN PAINTS LIMITED,2703.8,2782.9,2690.8,2703.7,2704.4,2703.8,,2703.65,,,1786635,4901141899.6,94155,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,20152,INE491J01022,ASKAUTOLTD,EQ,,,,,ASK AUTOMOTIVE LIMITED,440.0,440.0,423.0,425.35,426.0,435.55,,425.35,,,77666,33400983.9,3958,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,17270,INE991I01015,ASPINWALL,EQ,,,,,ASPINWALL & CO LTD,221.65,223.6,218.5,219.5,220.0,225.85,,219.5,,,1141,252099.15,78,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,17598,INE073G01016,ASALCBR,EQ,,,,,ASSO ALCOHOLS & BREW LTD,814.9,819.0,786.0,791.05,786.0,811.8,,791.05,,,19579,15618700.55,2258,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,17728,INE563J01010,ASTEC,EQ,,,,,ASTEC LIFESCIENCES LTD,593.6,595.65,565.0,569.45,570.35,593.8,,569.55,,,56958,33083896.4,3555,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,1508,INE914M01019,ASTERDM,EQ,,,,,ASTER DM HEALTHCARE LTD.,576.0,581.7,552.4,555.25,555.0,576.3,,555.25,,,328424,184274141.55,22264,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,11618,INE386C01029,ASTRAMICRO,EQ,,,,,ASTRA MICROWAVE LTD,917.45,924.25,897.3,909.85,905.0,917.5,,909.8,,,150217,136756463.55,12207,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,14418,INE006I01046,ASTRAL,EQ,,,,,ASTRAL LIMITED,1413.0,1425.3,1378.0,1383.9,1399.5,1413.2,,1383.9,,,418236,583962368.9,41117,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,5610,INE203A01020,ASTRAZEN,EQ,,,,,ASTRAZENECA PHARMA IND LT,8336.0,8360.0,8254.0,8319.0,8320.0,8347.0,,8318.4,,,5165,42965036.0,2100,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,874,INE646X01014,ASTRON,EQ,,,,,ASTRON PAPER BORD MIL LTD,5.01,5.2,4.91,4.97,4.91,5.02,,4.97,,,33441,169283.59,192,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,15649,INE0ALR01029,ATALREAL,EQ,,,,,ATAL REALTECH LIMITED,27.77,28.37,26.8,27.39,26.85,27.52,,27.39,,,4028531,110576816.22,6574,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,15404,INE09KD01013,ATAM,EQ,,,,,ATAM VALVES LIMITED,79.25,79.25,71.25,73.21,72.99,77.15,,73.22,,,12091,905879.08,370,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,757645,INE0LEZ01016,ATHERENERG,EQ,,,,,ATHER ENERGY LIMITED,634.6,634.6,614.0,621.2,619.0,631.65,,621.2,,,957315,593885518.45,25914,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,759007,INE0Z4F01028,ATLANTAELE,EQ,,,,,ATLANTA ELECTRICALS LTD,745.0,745.05,715.1,728.3,728.0,744.25,,728.25,,,114737,83494717.0,7897,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,13585,INE285H01022,ATLANTAA,EQ,,,,,ATLANTAA LIMITED,45.99,45.99,40.59,41.58,40.7,45.1,,41.6,,,117350,5037741.04,1321,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,4568,INE446A01025,ATLASCYCLE,EQ,,,,,ATLAS CYCLE (HARYANA) LTD,95.01,97.0,92.0,92.85,92.99,96.33,,92.85,,,3287,310620.13,103,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,30023,INE951D01028,ATULAUTO,EQ,,,,,ATUL AUTO LIMITED,397.0,402.65,385.1,389.0,385.1,398.4,,388.95,,,65878,26018258.1,2995,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,263,INE100A01010,ATUL,EQ,,,,,ATUL LTD,5781.5,5948.0,5735.0,5826.5,5860.0,5772.5,,5826.5,,,32441,189536979.0,9074,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,21238,INE949L01017,AUBANK,EQ,,,,,AU SMALL FINANCE BANK LTD,1005.0,1006.9,961.3,966.1,967.0,1000.55,,966.1,,,2752861,2695885394.6,44386,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,12022,INE132H01018,AURIONPRO,EQ,,,,,AURIONPRO SOLN LTD,957.0,957.0,911.1,915.0,916.0,949.6,,915.0,,,199820,186971052.1,11765,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,275,INE406A01037,AUROPHARMA,EQ,,,,,AUROBINDO PHARMA LTD,1145.3,1150.5,1120.8,1132.5,1128.5,1145.3,,1132.5,,,511867,581538269.3,26359,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,10310,INE898S01029,AURUM,EQ,,,,,AURUM PROPTECH LIMITED,192.99,192.99,181.21,181.98,183.5,189.39,,182.0,,,99329,18661838.09,3332,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,23553,INE206F01022,AIIL,EQ,,,,,AUTHUM INVEST & INFRA LTD,557.0,559.0,516.5,521.8,517.5,555.0,,521.8,,,564158,301729903.3,26818,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,14106,INE718H01014,AUTOIND,EQ,,,,,AUTOLINE INDUSTRIES LTD,74.7,74.7,71.03,71.65,72.8,74.72,,71.64,,,27206,1968986.96,550,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,278,INE449A01011,AUTOAXLES,EQ,,,,,AUTOMOTIVE AXLES LIMITED,1947.0,1990.0,1930.0,1939.3,1933.0,1944.5,,1939.3,,,17722,34584346.1,3238,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,10634,INE900C01027,ASAL,EQ,,,,,AUTOMOTIVE STAMPINGS & AS,414.0,419.0,400.0,406.05,416.0,414.0,,406.25,,,11588,4730510.95,1132,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,21406,INE349W01017,AVADHSUGAR,EQ,,,,,AVADH SUG & ENERGY LTD,328.0,329.45,325.05,325.85,326.0,326.25,,325.85,,,26377,8606855.55,1190,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,15058,INE0LCL01028,AVALON,EQ,,,,,AVALON TECHNOLOGIES LTD,840.0,844.9,797.0,803.35,803.35,843.9,,803.35,,,172550,140774757.9,13191,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,24610,INE005B01027,AVANTEL,EQ,,,,,AVANTEL LIMITED,142.5,143.72,134.4,136.23,136.35,141.83,,136.25,,,1250485,174418348.07,13366,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,7936,INE871C01038,AVANTIFEED,EQ,,,,,AVANTI FEEDS LIMITED,778.1,792.65,751.5,755.1,756.35,778.1,,755.1,,,328815,250945430.0,17851,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,19913,INE192R01011,DMART,EQ,,,,,AVENUE SUPERMARTS LIMITED,3724.1,3738.9,3646.8,3665.6,3665.6,3724.1,,3665.5,,,185668,686888003.4,18617,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,15589,INE680Z01018,AVG,EQ,,,,,AVG LOGISTICS LIMITED,152.24,153.79,133.05,139.22,140.0,151.83,,139.35,,,56517,7947227.46,2266,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,13557,INE323B01024,AVONMORE,EQ,,,,,AVONMORE CAP&MGT SERV LTD,16.06,16.7,15.27,15.77,15.61,16.11,,15.77,,,271202,4320474.5,3121,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,14008,INE488D01021,AVTNPL,EQ,,,,,AVT NATURAL PRODUCTS LTD,64.8,65.8,63.52,63.64,63.56,64.73,,63.64,,,46092,2955775.39,666,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,23864,INE108V01019,AWFIS,EQ,,,,,AWFIS SPACE SOLUTIONS LTD,412.6,420.9,409.55,412.35,415.0,412.8,,412.2,,,129909,54022463.2,6111,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,8110,INE699H01024,AWL,EQ,,,,,AWL AGRI BUSINESS LIMITED,211.51,211.51,207.94,209.06,208.85,210.03,,209.25,,,997078,208522682.13,16477,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,5900,INE238A01034,AXISBANK,EQ,,,,,AXIS BANK LIMITED,1297.0,1299.0,1248.0,1258.0,1253.9,1294.8,,1258.05,,,8885549,11286284366.4,200524,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,20532,INF846K01W80,AXISGOLD,EQ,,,,,AXIS MF - AXIS GOLD ETF,130.11,134.91,127.15,128.58,128.55,125.27,,128.69,,,5284867,685237261.49,16511,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,1044,INF846K01X63,AXISBNKETF,EQ,,,,,AXISAMC - AXISBNKETF,608.35,609.18,600.55,600.78,601.65,608.35,,600.78,,,567,342879.44,33,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,3530,INF846K01Z04,AXISBPSETF,EQ,,,,,AXISAMC - AXISBPSETF,13.43,13.43,13.04,13.16,13.17,13.11,,13.16,,,243802,3206811.14,361,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,5732,INF846K016C7,AXISCETF,EQ,,,,,AXISAMC - AXISCETF,120.19,120.5,118.1,118.62,118.64,120.42,,118.62,,,2441,291900.31,57,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,3608,INF846K01Z12,AXISHCETF,EQ,,,,,AXISAMC - AXISHCETF,143.95,144.36,141.45,142.57,144.36,143.24,,142.57,,,2002,285968.18,81,F1,1,,,,,
